run_id,step,neutrons,keff
105,19,35,0.9722222222222222
106,0,4,-1
106,1,7,1.75
106,2,17,2.4285714285714284
106,3,33,1.9411764705882353
106,4,53,1.606060606060606
106,5,43,0.8113207547169812
106,6,54,1.255813953488372
106,7,39,0.7222222222222222
106,8,31,0.7948717948717948
106,9,39,1.2580645161290323
106,10,51,1.3076923076923077
106,11,59,1.1568627450980393
106,12,45,0.7627118644067796
106,13,43,0.9555555555555556
106,14,49,1.1395348837209303
106,15,50,1.0204081632653061
106,16,48,0.96
106,17,37,0.7708333333333334
106,18,50,1.3513513513513513
106,19,68,1.36
107,0,3,-1
107,1,9,3.0
107,2,12,1.3333333333333333
107,3,19,1.5833333333333333
107,4,38,2.0
107,5,54,1.4210526315789473
107,6,41,0.7592592592592593
107,7,52,1.2682926829268293
107,8,64,1.2307692307692308
107,9,48,0.75
107,10,55,1.1458333333333333
107,11,53,0.9636363636363636
107,12,57,1.0754716981132075
107,13,43,0.7543859649122807
107,14,71,1.6511627906976745
107,15,32,0.4507042253521127
107,16,47,1.46875
107,17,59,1.2553191489361701
107,18,41,0.6949152542372882
107,19,55,1.3414634146341464
108,0,3,-1
108,1,5,1.6666666666666667
108,2,5,1.0
108,3,7,1.4
108,4,11,1.5714285714285714
108,5,11,1.0
108,6,16,1.4545454545454546
108,7,21,1.3125
108,8,31,1.4761904761904763
108,9,38,1.2258064516129032
108,10,33,0.868421052631579
108,11,39,1.1818181818181819
108,12,34,0.8717948717948718
108,13,46,1.3529411764705883
108,14,43,0.9347826086956522
108,15,62,1.441860465116279
108,16,54,0.8709677419354839
108,17,50,0.9259259259259259
108,18,43,0.86
108,19,43,1.0
109,0,2,-1
109,1,4,2.0
109,2,4,1.0
109,3,8,2.0
109,4,18,2.25
109,5,30,1.6666666666666667
109,6,46,1.5333333333333334
109,7,48,1.0434782608695652
109,8,40,0.8333333333333334
109,9,53,1.325
109,10,51,0.9622641509433962
109,11,57,1.1176470588235294
109,12,69,1.2105263157894737
109,13,25,0.36231884057971014
109,14,37,1.48
109,15,60,1.6216216216216217
109,16,31,0.5166666666666667
109,17,53,1.7096774193548387
109,18,52,0.9811320754716981
109,19,45,0.8653846153846154
110,0,4,-1
110,1,11,2.75
110,2,19,1.7272727272727273
110,3,24,1.263157894736842
110,4,30,1.25
110,5,39,1.3
110,6,35,0.8974358974358975
110,7,33,0.9428571428571428
110,8,39,1.1818181818181819
110,9,36,0.9230769230769231
110,10,38,1.0555555555555556
110,11,43,1.131578947368421
110,12,50,1.1627906976744187
110,13,51,1.02
110,14,45,0.8823529411764706
110,15,58,1.288888888888889
110,16,35,0.603448275862069
110,17,45,1.2857142857142858
110,18,30,0.6666666666666666
110,19,43,1.4333333333333333
111,0,4,-1
111,1,10,2.5
111,2,12,1.2
111,3,19,1.5833333333333333
111,4,24,1.263157894736842
111,5,33,1.375
111,6,39,1.1818181818181819
111,7,36,0.9230769230769231
111,8,56,1.5555555555555556
111,9,46,0.8214285714285714
111,10,43,0.9347826086956522
111,11,61,1.4186046511627908
111,12,67,1.098360655737705
111,13,34,0.5074626865671642
111,14,38,1.1176470588235294
111,15,45,1.1842105263157894
111,16,65,1.4444444444444444
111,17,44,0.676923076923077
111,18,46,1.0454545454545454
111,19,35,0.7608695652173914
112,0,1,-1
112,1,0,0.0
112,2,0,0
112,3,0,0
112,4,0,0
112,5,0,0
112,6,0,0
112,7,0,0
112,8,0,0
112,9,0,0
112,10,0,0
112,11,0,0
112,12,0,0
112,13,0,0
112,14,0,0
112,15,0,0
112,16,0,0
112,17,0,0
112,18,0,0
112,19,0,0
113,0,3,-1
113,1,9,3.0
113,2,13,1.4444444444444444
113,3,25,1.9230769230769231
113,4,37,1.48
113,5,57,1.5405405405405406
113,6,44,0.7719298245614035
113,7,50,1.1363636363636365
113,8,43,0.86
113,9,34,0.7906976744186046
113,10,36,1.0588235294117647
113,11,47,1.3055555555555556
113,12,46,0.9787234042553191
113,13,43,0.9347826086956522
113,14,27,0.627906976744186
113,15,32,1.1851851851851851
113,16,50,1.5625
113,17,55,1.1
113,18,57,1.0363636363636364
113,19,40,0.7017543859649122
114,0,2,-1
114,1,2,1.0
114,2,2,1.0
114,3,5,2.5
114,4,7,1.4
114,5,10,1.4285714285714286
114,6,20,2.0
114,7,42,2.1
114,8,57,1.3571428571428572
114,9,64,1.1228070175438596
114,10,48,0.75
114,11,59,1.2291666666666667
114,12,40,0.6779661016949152
114,13,50,1.25
114,14,79,1.58
114,15,44,0.5569620253164557
114,16,53,1.2045454545454546
114,17,32,0.6037735849056604
114,18,34,1.0625
114,19,58,1.7058823529411764
115,0,4,-1
115,1,4,1.0
115,2,11,2.75
115,3,13,1.1818181818181819
115,4,19,1.4615384615384615
115,5,32,1.6842105263157894
115,6,39,1.21875
115,7,27,0.6923076923076923
115,8,37,1.3703703703703705
115,9,45,1.2162162162162162
115,10,41,0.9111111111111111
115,11,47,1.146341463414634
115,12,61,1.297872340425532
115,13,34,0.5573770491803278
115,14,47,1.3823529411764706
115,15,55,1.1702127659574468
115,16,57,1.0363636363636364
115,17,50,0.8771929824561403
115,18,50,1.0
115,19,52,1.04
116,0,3,-1
116,1,6,2.0
116,2,11,1.8333333333333333
116,3,22,2.0
116,4,27,1.2272727272727273
116,5,41,1.5185185185185186
116,6,40,0.975609756097561
116,7,50,1.25
116,8,59,1.18
116,9,36,0.6101694915254238
116,10,31,0.8611111111111112
116,11,46,1.4838709677419355
116,12,38,0.8260869565217391
116,13,31,0.8157894736842105
116,14,33,1.064516129032258
116,15,46,1.393939393939394
116,16,45,0.9782608695652174
116,17,33,0.7333333333333333
116,18,44,1.3333333333333333
116,19,51,1.1590909090909092
117,0,4,-1
117,1,7,1.75
117,2,15,2.142857142857143
117,3,27,1.8
117,4,27,1.0
117,5,33,1.2222222222222223
117,6,34,1.0303030303030303
117,7,49,1.4411764705882353
117,8,43,0.8775510204081632
117,9,42,0.9767441860465116
117,10,45,1.0714285714285714
117,11,39,0.8666666666666667
117,12,38,0.9743589743589743
117,13,42,1.105263157894737
117,14,39,0.9285714285714286
117,15,36,0.9230769230769231
117,16,48,1.3333333333333333
117,17,46,0.9583333333333334
117,18,55,1.1956521739130435
117,19,42,0.7636363636363637
118,0,4,-1
118,1,3,0.75
118,2,3,1.0
118,3,5,1.6666666666666667
118,4,6,1.2
118,5,10,1.6666666666666667
118,6,16,1.6
118,7,24,1.5
118,8,29,1.2083333333333333
118,9,44,1.5172413793103448
118,10,29,0.6590909090909091
118,11,40,1.3793103448275863
118,12,36,0.9
118,13,27,0.75
118,14,45,1.6666666666666667
118,15,45,1.0
118,16,45,1.0
118,17,57,1.2666666666666666
118,18,52,0.9122807017543859
118,19,31,0.5961538461538461
119,0,1,-1
119,1,1,1.0
119,2,1,1.0
119,3,0,0.0
119,4,0,0
119,5,0,0
119,6,0,0
119,7,0,0
119,8,0,0
119,9,0,0
119,10,0,0
119,11,0,0
119,12,0,0
119,13,0,0
119,14,0,0
119,15,0,0
119,16,0,0
119,17,0,0
119,18,0,0
119,19,0,0
120,0,5,-1
120,1,7,1.4
120,2,15,2.142857142857143
120,3,19,1.2666666666666666
120,4,31,1.631578947368421
120,5,35,1.1290322580645162
120,6,54,1.542857142857143
120,7,44,0.8148148148148148
120,8,49,1.1136363636363635
120,9,84,1.7142857142857142
120,10,25,0.2976190476190476
120,11,45,1.8
120,12,33,0.7333333333333333
120,13,40,1.2121212121212122
120,14,61,1.525
120,15,43,0.7049180327868853
120,16,39,0.9069767441860465
120,17,46,1.1794871794871795
120,18,54,1.173913043478261
120,19,54,1.0
121,0,3,-1
121,1,6,2.0
121,2,9,1.5
121,3,16,1.7777777777777777
121,4,26,1.625
121,5,46,1.7692307692307692
121,6,55,1.1956521739130435
121,7,47,0.8545454545454545
121,8,64,1.3617021276595744
121,9,54,0.84375
121,10,53,0.9814814814814815
121,11,42,0.7924528301886793
121,12,58,1.380952380952381
121,13,47,0.8103448275862069
121,14,58,1.2340425531914894
121,15,58,1.0
121,16,42,0.7241379310344828
121,17,53,1.2619047619047619
121,18,58,1.0943396226415094
121,19,48,0.8275862068965517
122,0,1,-1
122,1,1,1.0
122,2,0,0.0
122,3,0,0
122,4,0,0
122,5,0,0
122,6,0,0
122,7,0,0
122,8,0,0
122,9,0,0
122,10,0,0
122,11,0,0
122,12,0,0
122,13,0,0
122,14,0,0
122,15,0,0
122,16,0,0
122,17,0,0
122,18,0,0
122,19,0,0
123,0,5,-1
123,1,9,1.8
123,2,17,1.8888888888888888
123,3,25,1.4705882352941178
123,4,41,1.64
123,5,53,1.2926829268292683
123,6,49,0.9245283018867925
123,7,56,1.1428571428571428
123,8,40,0.7142857142857143
123,9,48,1.2
123,10,47,0.9791666666666666
123,11,55,1.1702127659574468
123,12,72,1.309090909090909
123,13,61,0.8472222222222222
123,14,38,0.6229508196721312
123,15,50,1.3157894736842106
123,16,31,0.62
123,17,41,1.3225806451612903
123,18,33,0.8048780487804879
123,19,43,1.303030303030303
124,0,4,-1
124,1,8,2.0
124,2,15,1.875
124,3,19,1.2666666666666666
124,4,20,1.0526315789473684
124,5,26,1.3
124,6,31,1.1923076923076923
124,7,30,0.967741935483871
124,8,41,1.3666666666666667
124,9,40,0.975609756097561
124,10,46,1.15
124,11,36,0.782608695652174
124,12,29,0.8055555555555556
124,13,21,0.7241379310344828
124,14,29,1.380952380952381
124,15,39,1.3448275862068966
124,16,57,1.4615384615384615
124,17,53,0.9298245614035088
124,18,42,0.7924528301886793
124,19,41,0.9761904761904762
125,0,1,-1
125,1,2,2.0
125,2,4,2.0
125,3,7,1.75
125,4,8,1.1428571428571428
125,5,24,3.0
125,6,42,1.75
125,7,38,0.9047619047619048
125,8,46,1.2105263157894737
125,9,61,1.326086956521739
125,10,65,1.0655737704918034
125,11,42,0.6461538461538462
125,12,51,1.2142857142857142
125,13,60,1.1764705882352942
125,14,46,0.7666666666666667
125,15,43,0.9347826086956522
125,16,64,1.4883720930232558
125,17,56,0.875
125,18,40,0.7142857142857143
125,19,59,1.475
126,0,5,-1
126,1,12,2.4
126,2,25,2.0833333333333335
126,3,22,0.88
126,4,28,1.2727272727272727
126,5,37,1.3214285714285714
126,6,37,1.0
126,7,45,1.2162162162162162
126,8,36,0.8
126,9,31,0.8611111111111112
126,10,48,1.5483870967741935
126,11,43,0.8958333333333334
126,12,38,0.8837209302325582
126,13,38,1.0
126,14,48,1.263157894736842
126,15,48,1.0
126,16,41,0.8541666666666666
126,17,32,0.7804878048780488
126,18,27,0.84375
126,19,41,1.5185185185185186
127,0,1,-1
127,1,1,1.0
127,2,0,0.0
127,3,0,0
127,4,0,0
127,5,0,0
127,6,0,0
127,7,0,0
127,8,0,0
127,9,0,0
127,10,0,0
127,11,0,0
127,12,0,0
127,13,0,0
127,14,0,0
127,15,0,0
127,16,0,0
127,17,0,0
127,18,0,0
127,19,0,0
128,0,5,-1
128,1,15,3.0
128,2,30,2.0
128,3,43,1.4333333333333333
128,4,40,0.9302325581395349
128,5,43,1.075
128,6,51,1.186046511627907
128,7,73,1.4313725490196079
128,8,28,0.3835616438356164
128,9,48,1.7142857142857142
128,10,61,1.2708333333333333
128,11,69,1.1311475409836065
128,12,59,0.855072463768116
128,13,67,1.1355932203389831
128,14,48,0.7164179104477612
128,15,50,1.0416666666666667
128,16,63,1.26
128,17,73,1.1587301587301588
128,18,47,0.6438356164383562
128,19,63,1.3404255319148937
129,0,4,-1
129,1,3,0.75
129,2,4,1.3333333333333333
129,3,8,2.0
129,4,11,1.375
129,5,22,2.0
129,6,40,1.8181818181818181
129,7,42,1.05
129,8,65,1.5476190476190477
129,9,37,0.5692307692307692
129,10,49,1.3243243243243243
129,11,58,1.183673469387755
129,12,41,0.7068965517241379
129,13,33,0.8048780487804879
129,14,43,1.303030303030303
129,15,44,1.0232558139534884
129,16,64,1.4545454545454546
129,17,49,0.765625
129,18,65,1.3265306122448979
129,19,41,0.6307692307692307
130,0,2,-1
130,1,1,0.5
130,2,3,3.0
130,3,1,0.3333333333333333
130,4,2,2.0
130,5,0,0.0
130,6,0,0
130,7,0,0
130,8,0,0
130,9,0,0
130,10,0,0
130,11,0,0
130,12,0,0
130,13,0,0
130,14,0,0
130,15,0,0
130,16,0,0
130,17,0,0
130,18,0,0
130,19,0,0
131,0,4,-1
131,1,4,1.0
131,2,4,1.0
131,3,7,1.75
131,4,13,1.8571428571428572
131,5,37,2.8461538461538463
131,6,40,1.0810810810810811
131,7,34,0.85
131,8,40,1.1764705882352942
131,9,49,1.225
131,10,41,0.8367346938775511
131,11,55,1.3414634146341464
131,12,39,0.7090909090909091
131,13,38,0.9743589743589743
131,14,36,0.9473684210526315
131,15,40,1.1111111111111112
131,16,40,1.0
131,17,43,1.075
131,18,30,0.6976744186046512
131,19,51,1.7
132,0,4,-1
132,1,4,1.0
132,2,7,1.75
132,3,11,1.5714285714285714
132,4,13,1.1818181818181819
132,5,24,1.8461538461538463
132,6,37,1.5416666666666667
132,7,45,1.2162162162162162
132,8,54,1.2
132,9,59,1.0925925925925926
132,10,66,1.11864406779661
132,11,32,0.48484848484848486
132,12,34,1.0625
132,13,45,1.3235294117647058
132,14,59,1.3111111111111111
132,15,34,0.576271186440678
132,16,58,1.7058823529411764
132,17,56,0.9655172413793104
132,18,55,0.9821428571428571
132,19,49,0.8909090909090909
133,0,2,-1
133,1,5,2.5
133,2,13,2.6
133,3,21,1.6153846153846154
133,4,41,1.9523809523809523
133,5,37,0.9024390243902439
133,6,55,1.4864864864864864
133,7,38,0.6909090909090909
133,8,45,1.1842105263157894
133,9,49,1.0888888888888888
133,10,44,0.8979591836734694
133,11,56,1.2727272727272727
133,12,37,0.6607142857142857
133,13,37,1.0
133,14,54,1.4594594594594594
133,15,65,1.2037037037037037
133,16,55,0.8461538461538461
133,17,44,0.8
133,18,58,1.3181818181818181
133,19,52,0.896551724137931
134,0,1,-1
134,1,2,2.0
134,2,3,1.5
134,3,6,2.0
134,4,8,1.3333333333333333
134,5,15,1.875
134,6,29,1.9333333333333333
134,7,29,1.0
134,8,37,1.2758620689655173
134,9,30,0.8108108108108109
134,10,35,1.1666666666666667
134,11,48,1.3714285714285714
134,12,46,0.9583333333333334
134,13,32,0.6956521739130435
134,14,29,0.90625
134,15,34,1.1724137931034482
134,16,31,0.9117647058823529
134,17,51,1.6451612903225807
134,18,28,0.5490196078431373
134,19,34,1.2142857142857142
135,0,2,-1
135,1,3,1.5
135,2,3,1.0
135,3,4,1.3333333333333333
135,4,5,1.25
135,5,4,0.8
135,6,7,1.75
135,7,9,1.2857142857142858
135,8,7,0.7777777777777778
135,9,9,1.2857142857142858
135,10,12,1.3333333333333333
135,11,32,2.6666666666666665
135,12,48,1.5
135,13,37,0.7708333333333334
135,14,25,0.6756756756756757
135,15,33,1.32
135,16,45,1.3636363636363635
135,17,52,1.1555555555555554
135,18,52,1.0
135,19,47,0.9038461538461539
136,0,5,-1
136,1,8,1.6
136,2,14,1.75
136,3,27,1.9285714285714286
136,4,60,2.2222222222222223
136,5,50,0.8333333333333334
136,6,43,0.86
136,7,48,1.1162790697674418
136,8,49,1.0208333333333333
136,9,77,1.5714285714285714
136,10,31,0.4025974025974026
136,11,54,1.7419354838709677
136,12,58,1.0740740740740742
136,13,58,1.0
136,14,58,1.0
136,15,62,1.0689655172413792
136,16,36,0.5806451612903226
136,17,57,1.5833333333333333
136,18,70,1.2280701754385965
136,19,38,0.5428571428571428
137,0,2,-1
137,1,7,3.5
137,2,12,1.7142857142857142
137,3,24,2.0
137,4,38,1.5833333333333333
137,5,44,1.1578947368421053
137,6,54,1.2272727272727273
137,7,42,0.7777777777777778
137,8,59,1.4047619047619047
137,9,46,0.7796610169491526
137,10,72,1.565217391304348
137,11,35,0.4861111111111111
137,12,59,1.6857142857142857
137,13,52,0.8813559322033898
137,14,49,0.9423076923076923
137,15,66,1.346938775510204
137,16,76,1.1515151515151516
137,17,32,0.42105263157894735
137,18,43,1.34375
137,19,65,1.5116279069767442
138,0,1,-1
138,1,1,1.0
138,2,3,3.0
138,3,7,2.3333333333333335
138,4,17,2.4285714285714284
138,5,25,1.4705882352941178
138,6,33,1.32
138,7,47,1.4242424242424243
138,8,57,1.2127659574468086
138,9,40,0.7017543859649122
138,10,44,1.1
138,11,66,1.5
138,12,61,0.9242424242424242
138,13,55,0.9016393442622951
138,14,74,1.3454545454545455
138,15,58,0.7837837837837838
138,16,47,0.8103448275862069
138,17,48,1.0212765957446808
138,18,44,0.9166666666666666
138,19,53,1.2045454545454546
139,0,3,-1
139,1,4,1.3333333333333333
139,2,4,1.0
139,3,6,1.5
139,4,8,1.3333333333333333
139,5,11,1.375
139,6,21,1.9090909090909092
139,7,29,1.380952380952381
139,8,37,1.2758620689655173
139,9,34,0.918918918918919
139,10,42,1.2352941176470589
139,11,51,1.2142857142857142
139,12,34,0.6666666666666666
139,13,49,1.4411764705882353
139,14,41,0.8367346938775511
139,15,53,1.2926829268292683
139,16,47,0.8867924528301887
139,17,54,1.148936170212766
139,18,72,1.3333333333333333
139,19,27,0.375
140,0,4,-1
140,1,5,1.25
140,2,9,1.8
140,3,17,1.8888888888888888
140,4,27,1.588235294117647
140,5,39,1.4444444444444444
140,6,39,1.0
140,7,46,1.1794871794871795
140,8,35,0.7608695652173914
140,9,41,1.1714285714285715
140,10,43,1.048780487804878
140,11,47,1.0930232558139534
140,12,44,0.9361702127659575
140,13,37,0.8409090909090909
140,14,48,1.2972972972972974
140,15,31,0.6458333333333334
140,16,36,1.1612903225806452
140,17,34,0.9444444444444444
140,18,34,1.0
140,19,46,1.3529411764705883
141,0,5,-1
141,1,16,3.2
141,2,28,1.75
141,3,51,1.8214285714285714
141,4,68,1.3333333333333333
141,5,31,0.45588235294117646
141,6,35,1.1290322580645162
141,7,46,1.3142857142857143
141,8,63,1.3695652173913044
141,9,56,0.8888888888888888
141,10,70,1.25
141,11,34,0.4857142857142857
141,12,39,1.1470588235294117
141,13,53,1.358974358974359
141,14,66,1.2452830188679245
141,15,51,0.7727272727272727
141,16,72,1.411764705882353
141,17,34,0.4722222222222222
141,18,44,1.2941176470588236
141,19,67,1.5227272727272727
142,0,5,-1
142,1,13,2.6
142,2,29,2.230769230769231
142,3,48,1.6551724137931034
142,4,72,1.5
142,5,64,0.8888888888888888
142,6,56,0.875
142,7,48,0.8571428571428571
142,8,37,0.7708333333333334
142,9,63,1.7027027027027026
142,10,66,1.0476190476190477
142,11,56,0.8484848484848485
142,12,55,0.9821428571428571
142,13,58,1.0545454545454545
142,14,40,0.6896551724137931
142,15,48,1.2
142,16,51,1.0625
142,17,36,0.7058823529411765
142,18,59,1.6388888888888888
142,19,50,0.847457627118644
143,0,1,-1
143,1,4,4.0
143,2,14,3.5
143,3,24,1.7142857142857142
143,4,38,1.5833333333333333
143,5,43,1.131578947368421
143,6,35,0.813953488372093
143,7,38,1.0857142857142856
143,8,43,1.131578947368421
143,9,40,0.9302325581395349
143,10,62,1.55
143,11,47,0.7580645161290323
143,12,53,1.127659574468085
143,13,58,1.0943396226415094
143,14,41,0.7068965517241379
143,15,49,1.1951219512195121
143,16,48,0.9795918367346939
143,17,69,1.4375
143,18,60,0.8695652173913043
143,19,51,0.85
144,0,1,-1
144,1,2,2.0
144,2,2,1.0
144,3,1,0.5
144,4,0,0.0
144,5,0,0
144,6,0,0
144,7,0,0
144,8,0,0
144,9,0,0
144,10,0,0
144,11,0,0
144,12,0,0
144,13,0,0
144,14,0,0
144,15,0,0
144,16,0,0
144,17,0,0
144,18,0,0
144,19,0,0
145,0,5,-1
145,1,10,2.0
145,2,19,1.9
145,3,39,2.0526315789473686
145,4,63,1.6153846153846154
145,5,53,0.8412698412698413
145,6,52,0.9811320754716981
145,7,38,0.7307692307692307
145,8,63,1.6578947368421053
145,9,41,0.6507936507936508
145,10,37,0.9024390243902439
145,11,37,1.0
145,12,57,1.5405405405405406
145,13,52,0.9122807017543859
145,14,53,1.0192307692307692
145,15,63,1.1886792452830188
145,16,63,1.0
145,17,50,0.7936507936507936
145,18,58,1.16
145,19,39,0.6724137931034483
146,0,1,-1
146,1,2,2.0
146,2,7,3.5
146,3,12,1.7142857142857142
146,4,24,2.0
146,5,31,1.2916666666666667
146,6,27,0.8709677419354839
146,7,31,1.1481481481481481
146,8,33,1.064516129032258
146,9,41,1.2424242424242424
146,10,48,1.170731707317073
146,11,44,0.9166666666666666
146,12,46,1.0454545454545454
146,13,45,0.9782608695652174
146,14,42,0.9333333333333333
146,15,38,0.9047619047619048
146,16,38,1.0
146,17,45,1.1842105263157894
146,18,46,1.0222222222222221
146,19,40,0.8695652173913043
147,0,2,-1
147,1,5,2.5
147,2,9,1.8
147,3,15,1.6666666666666667
147,4,20,1.3333333333333333
147,5,28,1.4
147,6,41,1.4642857142857142
147,7,45,1.0975609756097562
147,8,60,1.3333333333333333
147,9,41,0.6833333333333333
147,10,56,1.3658536585365855
147,11,40,0.7142857142857143
147,12,41,1.025
147,13,45,1.0975609756097562
147,14,63,1.4
147,15,57,0.9047619047619048
147,16,67,1.1754385964912282
147,17,50,0.746268656716418
147,18,49,0.98
147,19,49,1.0
148,0,5,-1
148,1,4,0.8
148,2,5,1.25
148,3,6,1.2
148,4,9,1.5
148,5,13,1.4444444444444444
148,6,32,2.4615384615384617
148,7,59,1.84375
148,8,49,0.8305084745762712
148,9,54,1.1020408163265305
148,10,43,0.7962962962962963
148,11,57,1.3255813953488371
148,12,59,1.0350877192982457
148,13,66,1.11864406779661
148,14,60,0.9090909090909091
148,15,61,1.0166666666666666
148,16,61,1.0
148,17,73,1.1967213114754098
148,18,29,0.3972602739726027
148,19,53,1.8275862068965518
149,0,3,-1
149,1,8,2.6666666666666665
149,2,10,1.25
149,3,23,2.3
149,4,52,2.260869565217391
149,5,40,0.7692307692307693
149,6,39,0.975
149,7,38,0.9743589743589743
149,8,62,1.631578947368421
149,9,60,0.967741935483871
149,10,73,1.2166666666666666
149,11,59,0.8082191780821918
149,12,53,0.8983050847457628
149,13,53,1.0
149,14,77,1.4528301886792452
149,15,31,0.4025974025974026
149,16,51,1.6451612903225807
149,17,64,1.2549019607843137
149,18,51,0.796875
149,19,60,1.1764705882352942
150,0,4,-1
150,1,8,2.0
150,2,6,0.75
150,3,8,1.3333333333333333
150,4,15,1.875
150,5,31,2.066666666666667
150,6,57,1.8387096774193548
150,7,26,0.45614035087719296
150,8,34,1.3076923076923077
150,9,44,1.2941176470588236
150,10,54,1.2272727272727273
150,11,56,1.037037037037037
150,12,39,0.6964285714285714
150,13,59,1.5128205128205128
150,14,56,0.9491525423728814
150,15,50,0.8928571428571429
150,16,64,1.28
150,17,68,1.0625
150,18,40,0.5882352941176471
150,19,36,0.9
151,0,3,-1
151,1,7,2.3333333333333335
151,2,13,1.8571428571428572
151,3,23,1.7692307692307692
151,4,32,1.391304347826087
151,5,41,1.28125
151,6,41,1.0
151,7,33,0.8048780487804879
151,8,61,1.8484848484848484
151,9,44,0.7213114754098361
151,10,59,1.3409090909090908
151,11,71,1.2033898305084745
151,12,32,0.4507042253521127
151,13,59,1.84375
151,14,73,1.2372881355932204
151,15,31,0.4246575342465753
151,16,37,1.1935483870967742
151,17,52,1.4054054054054055
151,18,42,0.8076923076923077
151,19,37,0.8809523809523809
152,0,2,-1
152,1,0,0.0
152,2,0,0
152,3,0,0
152,4,0,0
152,5,0,0
152,6,0,0
152,7,0,0
152,8,0,0
152,9,0,0
152,10,0,0
152,11,0,0
152,12,0,0
152,13,0,0
152,14,0,0
152,15,0,0
152,16,0,0
152,17,0,0
152,18,0,0
152,19,0,0
153,0,4,-1
153,1,7,1.75
153,2,19,2.7142857142857144
153,3,39,2.0526315789473686
153,4,63,1.6153846153846154
153,5,46,0.7301587301587301
153,6,61,1.326086956521739
153,7,41,0.6721311475409836
153,8,35,0.8536585365853658
153,9,46,1.3142857142857143
153,10,60,1.3043478260869565
153,11,64,1.0666666666666667
153,12,50,0.78125
153,13,46,0.92
153,14,55,1.1956521739130435
153,15,54,0.9818181818181818
153,16,53,0.9814814814814815
153,17,40,0.7547169811320755
153,18,56,1.4
153,19,75,1.3392857142857142
154,0,4,-1
154,1,8,2.0
154,2,16,2.0
154,3,21,1.3125
154,4,22,1.0476190476190477
154,5,19,0.8636363636363636
154,6,22,1.1578947368421053
154,7,22,1.0
154,8,25,1.1363636363636365
154,9,35,1.4
154,10,46,1.3142857142857143
154,11,41,0.8913043478260869
154,12,38,0.926829268292683
154,13,40,1.0526315789473684
154,14,40,1.0
154,15,40,1.0
154,16,36,0.9
154,17,34,0.9444444444444444
154,18,51,1.5
154,19,55,1.0784313725490196
155,0,2,-1
155,1,4,2.0
155,2,8,2.0
155,3,24,3.0
155,4,39,1.625
155,5,52,1.3333333333333333
155,6,49,0.9423076923076923
155,7,74,1.510204081632653
155,8,47,0.6351351351351351
155,9,48,1.0212765957446808
155,10,64,1.3333333333333333
155,11,71,1.109375
155,12,33,0.4647887323943662
155,13,45,1.3636363636363635
155,14,51,1.1333333333333333
155,15,48,0.9411764705882353
155,16,54,1.125
155,17,46,0.8518518518518519
155,18,54,1.173913043478261
155,19,39,0.7222222222222222
156,0,5,-1
156,1,9,1.8
156,2,16,1.7777777777777777
156,3,23,1.4375
156,4,36,1.565217391304348
156,5,58,1.6111111111111112
156,6,60,1.0344827586206897
156,7,67,1.1166666666666667
156,8,51,0.7611940298507462
156,9,43,0.8431372549019608
156,10,60,1.3953488372093024
156,11,62,1.0333333333333334
156,12,41,0.6612903225806451
156,13,61,1.4878048780487805
156,14,57,0.9344262295081968
156,15,57,1.0
156,16,63,1.105263157894737
156,17,46,0.7301587301587301
156,18,59,1.2826086956521738
156,19,55,0.9322033898305084
157,0,3,-1
157,1,10,3.3333333333333335
157,2,14,1.4
157,3,16,1.1428571428571428
157,4,23,1.4375
157,5,28,1.2173913043478262
157,6,40,1.4285714285714286
157,7,39,0.975
157,8,35,0.8974358974358975
157,9,41,1.1714285714285715
157,10,42,1.024390243902439
157,11,40,0.9523809523809523
157,12,36,0.9
157,13,47,1.3055555555555556
157,14,41,0.8723404255319149
157,15,36,0.8780487804878049
157,16,28,0.7777777777777778
157,17,28,1.0
157,18,40,1.4285714285714286
157,19,24,0.6
158,0,2,-1
158,1,8,4.0
158,2,11,1.375
158,3,16,1.4545454545454546
158,4,25,1.5625
158,5,47,1.88
158,6,67,1.425531914893617
158,7,24,0.3582089552238806
158,8,35,1.4583333333333333
158,9,38,1.0857142857142856
158,10,67,1.763157894736842
158,11,35,0.5223880597014925
158,12,38,1.0857142857142856
158,13,37,0.9736842105263158
158,14,39,1.054054054054054
158,15,53,1.358974358974359
158,16,54,1.0188679245283019
158,17,48,0.8888888888888888
158,18,69,1.4375
158,19,67,0.9710144927536232
159,0,3,-1
159,1,7,2.3333333333333335
159,2,11,1.5714285714285714
159,3,15,1.3636363636363635
159,4,21,1.4
159,5,30,1.4285714285714286
159,6,29,0.9666666666666667
159,7,35,1.206896551724138
159,8,39,1.1142857142857143
159,9,50,1.2820512820512822
159,10,53,1.06
159,11,50,0.9433962264150944
159,12,50,1.0
159,13,58,1.16
159,14,48,0.8275862068965517
159,15,34,0.7083333333333334
159,16,50,1.4705882352941178
159,17,43,0.86
159,18,35,0.813953488372093
159,19,37,1.0571428571428572
160,0,4,-1
160,1,8,2.0
160,2,19,2.375
160,3,32,1.6842105263157894
160,4,37,1.15625
160,5,51,1.3783783783783783
160,6,36,0.7058823529411765
160,7,30,0.8333333333333334
160,8,29,0.9666666666666667
160,9,49,1.6896551724137931
160,10,47,0.9591836734693877
160,11,46,0.9787234042553191
160,12,53,1.1521739130434783
160,13,41,0.7735849056603774
160,14,36,0.8780487804878049
160,15,33,0.9166666666666666
160,16,35,1.0606060606060606
